File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,AvgChangeset,Age
modules/geronimo-j2ee-builder/src/test/resources/annotation/empty-web-src.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handler-chain-expected.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handler-chain-src.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handlers1.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handlers2.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handlers3.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handlers4.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/handlers5.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/persistence-context-expected.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/persistence-unit-expected.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/security-expected.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/security-expected-1.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/security-src.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/annotation/webservice-ref-expected.xml,3,0,0,0,0,0,0,0,0,0,0,4176,2
modules/geronimo-j2ee-builder/src/test/resources/j2ee_1_3dtd/application-13.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-builder/src/test/resources/j2ee_1_3dtd/application-14.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test/resources/j2ee_1_3dtd/application-5.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-car.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-ejb-jar.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-rar.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-war.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test/test-setup.xml,3,0,0,0,0,0,0,0,0,0,0,4171,2
modules/geronimo-j2ee-builder/src/test-ear,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test-ear13,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test-plan,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-builder/src/test-unpacked-ear,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-j2ee-schema/NOTICE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4171,2
modules/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/ElementConverter.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/GBeanElementConverter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/NamespaceElementConverter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/QNameConverter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/SchemaConversionUtils.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/main/java/org/apache/geronimo/schema/SecurityElementConverter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/main/resources/META-INF/geronimo-dependency.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/site/site.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/test/java/org/apache/geronimo/schema/SchemaConversionUtilsTest.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/ejb-naming-post.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/ejb-naming-pre.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/gbean-post.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/gbean-pre.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/qname1-post.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/qname1-pre.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/qname2-post.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/qname2-pre.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/security-post.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/security-pre.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/web-md-post.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/geronimo/web-md-pre.xml,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_2dtd/web-1-22.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_2dtd/web-1-24.xml,3,0,0,0,0,0,0,0,0,0,0,4171,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/application-13.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/application-14.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/application-client-13.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/application-client-14.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/DescriptionGroupTestExpected.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/DescriptionGroupTestSource.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/ejb-jar.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/ejb-jar-21.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/JNDIEnvironmentRefsGroupTestExpected.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/JNDIEnvironmentRefsGroupTestSource.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/mdb-ejb-jar-20.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/mdb-ejb-jar-20-GERONIMO-1649.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/mdb-ejb-jar-21.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/mdb-ejb-jar-21-GERONIMO-1649.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/ra-10.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/ra-15.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/tmp.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/web-1-23.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/web-1-24.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/web-23.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_3dtd/web-24.xml,3,0,0,0,0,0,0,0,0,0,0,4178,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_4schema/web-1-24.xml,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-j2ee-schema/src/test/resources/j2ee_1_4schema/web-2-24.xml,3,0,0,0,0,0,0,0,0,0,0,4171,2
modules/geronimo-jasper/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper/src/main/java/org/apache/geronimo/jasper/GeronimoTldLocationsCache.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper/src/main/java/org/apache/geronimo/jasper/JasperServletContextCustomizer.java,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper/src/main/java/org/apache/geronimo/jasper/JspServletOptions.java,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/src/main/java/org/apache/geronimo/jasper/deployment/JspModuleBuilderExtension.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/main/java/org/apache/geronimo/myfaces,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/test/java/org/apache/geronimo/jasper/deployment/BasicTest.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/test/java/org/apache/geronimo/jasper/deployment/SchemaConversionTest.java,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/src/test/java/org/apache/geronimo/myfaces,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-empty-expected.tld,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-empty-src.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-missing-expected.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-missing-src.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-obsolete-expected.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-obsolete-src.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-reorder-expected.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_1_dtd/taglib-reorder-src.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_2_dtd/taglib-empty-src.tld,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/test/resources/1_2_dtd/taglib-missing-src.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_2_dtd/taglib-obsolete-src.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_2_dtd/taglib-reorder-expected-2.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_2_dtd/taglib-reorder-src-1.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/1_2_dtd/taglib-reorder-src-2.tld,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jasper-builder/src/test/resources/2_0_xsd/taglib-empty-src.tld,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jasper-builder/src/test/resources/2_0_xsd/taglib-reorder-expected-1.tld,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/src/test/resources/2_0_xsd/taglib-reorder-expected-2.tld,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/src/test/resources/2_0_xsd/taglib-reorder-src-1.tld,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/src/test/resources/2_0_xsd/taglib-reorder-src-2.tld,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jasper-builder/src/test/resources/2_1_xsd/taglib-empty-src.tld,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jaxws/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/AnnotationException.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/AnnotationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/AnnotationHolder.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/AnnotationProcessor.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/EJBAnnotationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/InjectingAnnotationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/InjectionException.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/ResourceAnnotationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/annotations/WebServiceRefAnnotationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/builder,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/client/EndpointInfo.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/client/GenericService.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/client/JAXWSServiceReference.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/client/PortMethodFilter.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/client/PortMethodInterceptor.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/HandlerChainsUtils.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/JAXWSAnnotationProcessor.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/JAXWSUtils.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/JNDIResolver.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/PortInfo.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jaxws/src/main/java/org/apache/geronimo/jaxws/ServerJNDIResolver.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jaxws-builder/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws-builder/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jaxws-builder/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/EndpointInfoBuilder.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/JAXWSEJBModuleBuilderExtension.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/JAXWSServiceBuilder.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/JAXWSServiceRefBuilder.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/JAXWSTools.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/JAXWSToolsCLI.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/WARWebServiceFinder.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/WebServiceContextAnnotationHelper.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/WebServiceFinder.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-builder/src/main/java/org/apache/geronimo/jaxws/builder/WsdlGenerator.java,3,0,0,0,0,0,0,0,0,0,0,4177,2
modules/geronimo-jaxws-ejb-builder/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws-ejb-builder/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jaxws-ejb-builder/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jaxws-ejb-builder/src/main/java/org/apache/geronimo/jaxws/builder/EJBWebServiceFinder.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jaxws-ejb-builder/src/main/java/org/apache/geronimo/jaxws/builder/JAXWSEJBModuleBuilderExtension.java,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jdbc/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jdbc/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jdbc/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jdbc/src/main/java/org/apache/geronimo/jdbc/DataSourceDriver.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jdbc/src/main/java/org/apache/geronimo/jdbc/DelegatingDriver.java,3,0,0,0,0,0,0,0,0,0,0,4172,2
modules/geronimo-jetty/NOTICE.txt,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jetty/pom.xml,3,0,0,0,0,0,0,0,0,0,0,4171,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/AbstractClusteredHandleInterceptor.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/ClusteredSessionManager.java,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/ClusteredWebApplicationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/ClusteredWebApplicationHandlerFactory.java,3,0,0,0,0,0,0,0,0,0,0,4173,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/connector/AJP13Connector.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/connector/GeronimoSSLListener.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/connector/HTTPConnector.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/connector/HTTPSConnector.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/connector/JettyConnector.java,3,0,0,0,0,0,0,0,0,0,0,4174,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/DefaultWebApplicationHandlerFactory.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/GeronimoServletHttpRequest.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/HandleInterceptor.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/Host.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/BeforeAfter.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/ComponentContextBeforeAfter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/InstanceContextBeforeAfter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/RequestWrappingBeforeAfter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/SecurityContextBeforeAfter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/ThreadClassloaderBeforeAfter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/WebApplicationContextBeforeAfter.java,3,0,0,0,0,0,0,0,0,0,0,4175,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/InternalJAASJettyRealm.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JAASJettyPrincipal.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JAASJettyRealm.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyContainer.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyContainerImpl.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyDefaultServletHolder.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyEJBWebServiceContext.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyFilterHolder.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyFilterMapping.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyManagerImpl.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyPOJOWebServiceHolder.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettySecureConnector.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyServer.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyServletHolder.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyServletRegistration.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebAppContext.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebApplicationHandler.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebConnector.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebContainerStats.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebContainerStatsImpl.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/NonAuthenticator.java,3,0,0,0,0,0,0,0,0,0,0,4188,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/requestlog/JettyLogManager.java,2,0,0,0,0,0,0,0,0,0,0,6256,2
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/requestlog/JettyLogManagerImpl.java,3,0,0,0,0,0,0,0,0,0,0,4173,2
