File,Revisions,SumOfREF,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgChangeset,Age
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/logmanager/LogViewerPortlet.java,5,0,72,,14,48,,10,40,24,46
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/logmanager/WebAccessLogViewerPortlet.java,5,0,183,,37,66,,13,83,50,46
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/MultiPageAbstractHandler.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/MultiPageModel.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/MultiPagePortlet.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/repository/RepositoryViewPortlet.java,1,0,6,,6,6,,6,12,12,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/AbstractSecurityManagerPortlet.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/realm/MasterLoginModuleInfo.java,3,0,13,,4,12,,4,11,8,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/realm/SecurityRealmPortlet.java,5,0,96,,19,109,,22,177,41,42
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/SEGroupsPortlet.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/SEUsersPortlet.java,2,0,12,,6,12,,6,12,12,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/servermanager/ServerManagerPortlet.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/servlet/ForwardDispatchFilter.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/AbstractThreadHandler.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/ListScreenHandler.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/MonitorScreenHandler.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/ThreadPoolPortlet.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/CollectionHelper.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/KernelHelper.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/ObjectNameConstants.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/PortletManager.java,5,0,39,,8,14,,3,17,11,47
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/RealmHelper.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/SecurityRealmBean.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/SERealmGroupHelper.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/SERealmUserHelper.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/StringTree.java,6,0,397,,66,136,,23,246,89,24
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/StringUtils.java,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/ConnectorInfo.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/ConnectorPortlet.java,7,0,347,,50,833,,119,958,169,45
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/WebManagerPortlet.java,3,0,12,,4,21,,7,33,11,54
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/welcome/WelcomePortlet.java,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/resources/jms-resource-providers.properties,1,0,16,,16,0,,0,16,16,9
applications/console/geronimo-console-standard/src/main/webapp/graphs/memoryGraphJS.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/graphs/memoryGraphSVG.jsp,3,0,34,,11,2,,1,18,12,9
applications/console/geronimo-console-standard/src/main/webapp/graphs/updatingGraphJS.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/index.html,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/classes/login-modules.properties,2,0,22,,11,1,,0,18,12,39
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/dwr.xml,4,0,22,,6,0,,0,16,6,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/portlet.xml,11,0,269,,24,28,,3,71,27,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/tld/portlet.tld,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ajax/progressbar.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/ajpPort.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/config.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/index.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/results.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/webApps.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/_header.jsp,3,0,38,,13,26,,9,53,21,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/caDetails.jsp,8,0,536,,67,266,,33,267,100,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/certReqDetails.jsp,8,0,452,,56,224,,28,225,84,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/confirmCA.jsp,8,0,548,,68,272,,34,273,102,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/confirmCertReq.jsp,8,0,228,,28,112,,14,113,42,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/confirmClientCert.jsp,8,0,348,,44,172,,22,173,65,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/index.jsp,8,0,304,,38,150,,19,151,57,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/listRequestsIssue.jsp,8,0,256,,32,126,,16,127,48,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/listRequestsVerify.jsp,8,0,256,,32,126,,16,127,48,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/processCSR.jsp,8,0,252,,32,124,,16,125,47,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/setupCA.jsp,8,0,752,,94,374,,47,375,141,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/unlockCA.jsp,8,0,208,,26,102,,13,103,39,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/viewCertificate.jsp,8,0,676,,84,336,,42,337,126,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/addRepository.jsp,2,0,1,,0,0,,0,1,0,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/confirmExport.jsp,3,0,32,,11,0,,0,16,11,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/download.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/downloadStatus.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/index.jsp,3,0,5,,2,4,,1,9,3,50
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/list.jsp,4,0,86,,22,64,,16,75,38,50
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/pluginParams.jsp,3,0,5,,2,8,,3,13,4,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/results.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/viewForDownload.jsp,11,0,120,,11,131,,12,71,23,50
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/changeStorePasswordNormal.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/generateCSRNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/generateKeyPairNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/help.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/importCAReplyNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/importTrustedCertNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/viewCertificateNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/viewKeyStoreHelp.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/viewKeyStoreNormal.jsp,2,0,32,,16,0,,0,16,16,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/classloaderview/help.jsp,4,0,64,,16,21,,5,43,21,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/classloaderview/view.jsp,10,0,1376,,138,599,,60,449,198,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/dependencies.jsp,1,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/deployStatus.jsp,2,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/displayPlan.jsp,2,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/environment.jsp,2,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/getArchive.jsp,2,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/references.jsp,2,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/security.jsp,2,0,0,,0,0,,0,0,0,47
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configmanager/deploy.jsp,2,0,17,,8,1,,0,18,9,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configmanager/deployHelp.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configmanager/help.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configmanager/maximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configmanager/normal.jsp,5,0,185,,37,75,,15,226,52,51
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/basicParams.jsp,2,0,1,,0,1,,0,2,1,38
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/confirmURL.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/downloadStatus.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/edit.jsp,6,0,14,,2,8,,1,10,4,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/importStatus.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/importUpload.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/list.jsp,6,0,48,,8,16,,3,18,11,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/selectDatabase.jsp,4,0,2,,0,2,,0,2,1,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/selectDownload.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/showPlan.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/testConnection.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dbwizard/usage.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dependencyview/help.jsp,4,0,64,,16,21,,5,43,21,24
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/dependencyview/view.jsp,8,0,1217,,152,578,,72,421,224,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/derbylogmanager/help.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/derbylogmanager/view.jsp,2,0,32,,16,0,,0,16,16,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/infomanager/javaSysHelp.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/infomanager/javaSysMaximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/infomanager/javaSysNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/infomanager/svrInfoHelp.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/infomanager/svrInfoMaximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/infomanager/svrInfoNormal.jsp,3,0,32,,11,0,,0,16,11,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/dbViewerHelp.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/dbViewerMaximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/internalDBHelp.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/internalDBMaximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/internalDBNormal.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/listDatabases.jsp,3,0,4,,1,4,,1,8,3,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/listTables.jsp,4,0,8,,2,8,,2,8,4,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/runSQLHelp.jsp,3,0,5,,2,4,,1,9,3,43
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/runSQLMaximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/runSQLNormal.jsp,4,0,40,,10,8,,2,18,12,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/internaldb/viewTableContents.jsp,4,0,6,,2,6,,2,6,3,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/activemq/addACF.jsp,2,0,3,,2,3,,2,6,3,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/activemq/config.jsp,4,0,22,,6,22,,6,22,11,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/activemq/detail.jsp,4,0,24,,6,24,,6,24,12,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/activemq/help.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/activemq/normal.jsp,5,0,56,,11,24,,5,22,16,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/connectionhelp.jsp,1,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/createdestination.jsp,3,0,11,,4,11,,4,22,7,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/edit.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/help.jsp,3,0,6,,2,6,,2,12,4,43
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/server/connector/editGeneric.jsp,2,0,18,,9,2,,1,18,10,42
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/server/connector/help.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/server/connector/maximized.jsp,2,0,0,,0,0,,0,0,0,9
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/jmsmanager/server/connector/normal.jsp,3,0,34,,11,2,,1,18,12,9
